Task ID,LLM,Success,Solution length,Spec ratio,Specification length,Language,Benchmark,Run ID
LH0095,deepseek-chat-v3.1,0,2023,2.0685071574642127,978,lean,humaneval,iukt3ogq
LH0051,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0130,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0072,deepseek-chat-v3.1,0,2352,2.0258397932816536,1161,lean,humaneval,iukt3ogq
LH0066,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0129,deepseek-chat-v3.1,0,2799,2.9808306709265175,939,lean,humaneval,iukt3ogq
LH0044,deepseek-chat-v3.1,0,1325,1.9230769230769231,689,lean,humaneval,iukt3ogq
LH0120,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0086,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0089,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0105,deepseek-chat-v3.1,0,2726,2.9662676822633296,919,lean,humaneval,iukt3ogq
LH0150,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0111,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0083,deepseek-chat-v3.1,0,2942,3.579075425790754,822,lean,humaneval,iukt3ogq
LH0099,deepseek-chat-v3.1,0,2495,2.763012181616833,903,lean,humaneval,iukt3ogq
LH0134,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0063,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0091,deepseek-chat-v3.1,0,3996,4.094262295081967,976,lean,humaneval,iukt3ogq
LH0082,deepseek-chat-v3.1,0,2013,2.799721835883171,719,lean,humaneval,iukt3ogq
LH0104,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0157,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0009,deepseek-chat-v3.1,0,4236,5.203931203931204,814,lean,humaneval,iukt3ogq
LH0073,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0021,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0128,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0103,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0058,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0109,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0006,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0045,deepseek-chat-v3.1,0,3916,2.924570575056012,1339,lean,humaneval,iukt3ogq
LH0052,deepseek-chat-v3.1,0,738,1.0789473684210527,684,lean,humaneval,iukt3ogq
LH0049,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0048,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0092,deepseek-chat-v3.1,0,2921,2.722273998136067,1073,lean,humaneval,iukt3ogq
LH0004,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0015,deepseek-chat-v3.1,0,2393,3.2469470827679783,737,lean,humaneval,iukt3ogq
LH0135,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0029,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0136,deepseek-chat-v3.1,0,2785,3.476903870162297,801,lean,humaneval,iukt3ogq
LH0012,deepseek-chat-v3.1,0,3712,3.607385811467444,1029,lean,humaneval,iukt3ogq
LH0148,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0125,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0057,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0002,deepseek-chat-v3.1,0,1466,2.194610778443114,668,lean,humaneval,iukt3ogq
LH0079,deepseek-chat-v3.1,0,2843,3.3368544600938965,852,lean,humaneval,iukt3ogq
LH0076,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0137,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0017,deepseek-chat-v3.1,0,2230,2.4888392857142856,896,lean,humaneval,iukt3ogq
LH0147,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0033,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0005,deepseek-chat-v3.1,0,3555,3.252516010978957,1093,lean,humaneval,iukt3ogq
LH0026,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0101,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0007,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0064,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0036,deepseek-chat-v3.1,0,3633,3.45014245014245,1053,lean,humaneval,iukt3ogq
LH0046,deepseek-chat-v3.1,0,3038,2.2159008023340627,1371,lean,humaneval,iukt3ogq
LH0097,deepseek-chat-v3.1,0,2878,2.8271119842829076,1018,lean,humaneval,iukt3ogq
LH0143,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0053,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0047,deepseek-chat-v3.1,0,1473,1.5889967637540454,927,lean,humaneval,iukt3ogq
LH0117,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0090,deepseek-chat-v3.1,0,4221,3.772117962466488,1119,lean,humaneval,iukt3ogq
LH0149,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0087,deepseek-chat-v3.1,0,3701,3.3074173369079536,1119,lean,humaneval,iukt3ogq
LH0016,deepseek-chat-v3.1,0,2218,2.5348571428571427,875,lean,humaneval,iukt3ogq
LH0152,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0116,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0093,deepseek-chat-v3.1,0,4274,3.6467576791808876,1172,lean,humaneval,iukt3ogq
LH0131,deepseek-chat-v3.1,0,5247,1.3797002366552722,3803,lean,humaneval,iukt3ogq
LH0077,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0140,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0124,deepseek-chat-v3.1,0,3300,2.033271719038817,1623,lean,humaneval,iukt3ogq
LH0000,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0118,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0070,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0039,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0084,deepseek-chat-v3.1,0,2012,2.3895486935866983,842,lean,humaneval,iukt3ogq
LH0028,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0013,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0022,deepseek-chat-v3.1,0,1801,2.3030690537084397,782,lean,humaneval,iukt3ogq
LH0139,deepseek-chat-v3.1,0,2280,2.1652421652421654,1053,lean,humaneval,iukt3ogq
LH0001,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0110,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0121,deepseek-chat-v3.1,0,2849,2.832007952286282,1006,lean,humaneval,iukt3ogq
LH0096,deepseek-chat-v3.1,0,3850,4.052631578947368,950,lean,humaneval,iukt3ogq
LH0107,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0059,deepseek-chat-v3.1,0,1747,2.1810237203495633,801,lean,humaneval,iukt3ogq
LH0067,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0020,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0159,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0010,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0014,deepseek-chat-v3.1,0,2393,3.207774798927614,746,lean,humaneval,iukt3ogq
LH0024,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0142,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0038,deepseek-chat-v3.1,0,4753,5.463218390804598,870,lean,humaneval,iukt3ogq
LH0132,deepseek-chat-v3.1,0,2070,2.2747252747252746,910,lean,humaneval,iukt3ogq
LH0158,deepseek-chat-v3.1,0,6236,1.6602768903088392,3756,lean,humaneval,iukt3ogq
LH0098,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0027,deepseek-chat-v3.1,0,2928,2.621307072515667,1117,lean,humaneval,iukt3ogq
LH0100,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0062,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0154,deepseek-chat-v3.1,0,5094,1.3737864077669903,3708,lean,humaneval,iukt3ogq
LH0055,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0018,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0102,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0106,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0040,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0080,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0094,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0011,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0115,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0127,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0141,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0156,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0085,deepseek-chat-v3.1,0,2951,2.4030944625407167,1228,lean,humaneval,iukt3ogq
LH0030,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0126,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0153,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0019,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0112,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0035,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0025,deepseek-chat-v3.1,0,3460,3.802197802197802,910,lean,humaneval,iukt3ogq
LH0069,deepseek-chat-v3.1,0,3068,2.2827380952380953,1344,lean,humaneval,iukt3ogq
LH0060,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0034,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0032,deepseek-chat-v3.1,0,4365,3.8492063492063493,1134,lean,humaneval,iukt3ogq
LH0031,deepseek-chat-v3.1,0,1562,1.775,880,lean,humaneval,iukt3ogq
LH0050,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0043,deepseek-chat-v3.1,0,2463,2.38431752178122,1033,lean,humaneval,iukt3ogq
LH0108,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0071,deepseek-chat-v3.1,0,1878,1.9008097165991902,988,lean,humaneval,iukt3ogq
LH0122,deepseek-chat-v3.1,0,2347,2.3611670020120723,994,lean,humaneval,iukt3ogq
LH0042,deepseek-chat-v3.1,0,2869,2.8044965786901273,1023,lean,humaneval,iukt3ogq
LH0145,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0155,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0081,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0146,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0037,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0133,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0138,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0054,deepseek-chat-v3.1,0,0,-1,0,lean,humaneval,iukt3ogq
LH0023,deepseek-chat-v3.1,0,3085,4.812792511700468,641,lean,humaneval,iukt3ogq
LH0003,deepseek-chat-v3.1,0,3050,3.554778554778555,858,lean,humaneval,iukt3ogq
LH0068,deepseek-chat-v3.1,0,4899,4.621698113207547,1060,lean,humaneval,iukt3ogq
LV0036,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0118,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0162,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0057,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0086,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0159,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0113,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0109,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0035,deepseek-chat-v3.1,0,2898,1.6382136800452234,1769,lean,verina,7dyotrf6
LV0007,deepseek-chat-v3.1,0,6333,2.0104761904761905,3150,lean,verina,7dyotrf6
LV0112,deepseek-chat-v3.1,0,2917,1.4526892430278884,2008,lean,verina,7dyotrf6
LV0076,deepseek-chat-v3.1,0,3033,1.5529953917050692,1953,lean,verina,7dyotrf6
LV0043,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0133,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0099,deepseek-chat-v3.1,0,2667,1.5345224395857306,1738,lean,verina,7dyotrf6
LV0083,deepseek-chat-v3.1,0,3402,1.395406070549631,2438,lean,verina,7dyotrf6
LV0126,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0064,deepseek-chat-v3.1,0,2117,1.3622908622908623,1554,lean,verina,7dyotrf6
LV0169,deepseek-chat-v3.1,0,3232,1.562862669245648,2068,lean,verina,7dyotrf6
LV0111,deepseek-chat-v3.1,0,3326,1.797837837837838,1850,lean,verina,7dyotrf6
LV0124,deepseek-chat-v3.1,0,3470,1.8787222523010287,1847,lean,verina,7dyotrf6
LV0078,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0166,deepseek-chat-v3.1,0,3787,1.404673590504451,2696,lean,verina,7dyotrf6
LV0094,deepseek-chat-v3.1,0,3412,1.7223624432104998,1981,lean,verina,7dyotrf6
LV0160,deepseek-chat-v3.1,0,2669,1.3199802176063304,2022,lean,verina,7dyotrf6
LV0153,deepseek-chat-v3.1,0,3390,1.9732246798603026,1718,lean,verina,7dyotrf6
LV0053,deepseek-chat-v3.1,0,4537,2.6347270615563296,1722,lean,verina,7dyotrf6
LV0170,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0181,deepseek-chat-v3.1,0,1701,1.17797783933518,1444,lean,verina,7dyotrf6
LV0177,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0098,deepseek-chat-v3.1,0,2704,1.471164309031556,1838,lean,verina,7dyotrf6
LV0059,deepseek-chat-v3.1,0,3513,1.7996926229508197,1952,lean,verina,7dyotrf6
LV0045,deepseek-chat-v3.1,0,4358,1.8165902459358065,2399,lean,verina,7dyotrf6
LV0101,deepseek-chat-v3.1,0,4094,1.8027300748568913,2271,lean,verina,7dyotrf6
LV0019,deepseek-chat-v3.1,0,3557,1.6938095238095239,2100,lean,verina,7dyotrf6
LV0183,deepseek-chat-v3.1,0,3462,1.5359361135758651,2254,lean,verina,7dyotrf6
LV0026,deepseek-chat-v3.1,0,3723,1.3667400881057268,2724,lean,verina,7dyotrf6
LV0136,deepseek-chat-v3.1,0,4276,1.2154633314383172,3518,lean,verina,7dyotrf6
LV0115,deepseek-chat-v3.1,0,3763,1.9868004223864837,1894,lean,verina,7dyotrf6
LV0034,deepseek-chat-v3.1,0,2786,1.5784702549575071,1765,lean,verina,7dyotrf6
LV0168,deepseek-chat-v3.1,0,2093,1.1771653543307086,1778,lean,verina,7dyotrf6
LV0135,deepseek-chat-v3.1,0,1476,1.4613861386138614,1010,lean,verina,7dyotrf6
LV0068,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0122,deepseek-chat-v3.1,0,2553,1.2822702159718735,1991,lean,verina,7dyotrf6
LV0107,deepseek-chat-v3.1,0,3848,1.6921723834652596,2274,lean,verina,7dyotrf6
LV0005,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0066,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0006,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0088,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0077,deepseek-chat-v3.1,0,3113,1.1986907970735463,2597,lean,verina,7dyotrf6
LV0125,deepseek-chat-v3.1,0,5285,3.0461095100864553,1735,lean,verina,7dyotrf6
LV0074,deepseek-chat-v3.1,0,3065,1.5526849037487336,1974,lean,verina,7dyotrf6
LV0087,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0022,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0096,deepseek-chat-v3.1,0,4326,1.5168302945301544,2852,lean,verina,7dyotrf6
LV0161,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0073,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0140,deepseek-chat-v3.1,0,3847,2.0183630640083945,1906,lean,verina,7dyotrf6
LV0110,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0062,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0178,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0030,deepseek-chat-v3.1,0,4523,1.951251078515962,2318,lean,verina,7dyotrf6
LV0158,deepseek-chat-v3.1,0,2041,1.1104461371055494,1838,lean,verina,7dyotrf6
LV0185,deepseek-chat-v3.1,0,3932,1.5867635189669087,2478,lean,verina,7dyotrf6
LV0138,deepseek-chat-v3.1,0,3363,1.6176046176046177,2079,lean,verina,7dyotrf6
LV0188,deepseek-chat-v3.1,0,4153,1.5924079754601228,2608,lean,verina,7dyotrf6
LV0114,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0137,deepseek-chat-v3.1,0,2617,1.0972746331236898,2385,lean,verina,7dyotrf6
LV0046,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0173,deepseek-chat-v3.1,0,2404,1.2753315649867374,1885,lean,verina,7dyotrf6
LV0117,deepseek-chat-v3.1,0,4204,1.9328735632183909,2175,lean,verina,7dyotrf6
LV0028,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0072,deepseek-chat-v3.1,0,4041,2.1772629310344827,1856,lean,verina,7dyotrf6
LV0024,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0095,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0055,deepseek-chat-v3.1,0,5169,1.6519654841802494,3129,lean,verina,7dyotrf6
LV0134,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0092,deepseek-chat-v3.1,0,1957,1.2308176100628931,1590,lean,verina,7dyotrf6
LV0142,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0108,deepseek-chat-v3.1,0,4120,2.178741406663141,1891,lean,verina,7dyotrf6
LV0106,deepseek-chat-v3.1,0,2301,1.7445034116755118,1319,lean,verina,7dyotrf6
LV0017,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0025,deepseek-chat-v3.1,0,4795,1.6949452103216684,2829,lean,verina,7dyotrf6
LV0061,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0063,deepseek-chat-v3.1,0,3134,1.3290924512298559,2358,lean,verina,7dyotrf6
LV0029,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0167,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0127,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0013,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0000,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0146,deepseek-chat-v3.1,0,1839,1.437842064112588,1279,lean,verina,7dyotrf6
LV0176,deepseek-chat-v3.1,0,2327,1.301454138702461,1788,lean,verina,7dyotrf6
LV0047,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0131,deepseek-chat-v3.1,0,3484,1.563734290843806,2228,lean,verina,7dyotrf6
LV0080,deepseek-chat-v3.1,0,2697,1.499166203446359,1799,lean,verina,7dyotrf6
LV0145,deepseek-chat-v3.1,0,2554,1.7650310988251554,1447,lean,verina,7dyotrf6
LV0054,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0052,deepseek-chat-v3.1,0,6549,2.107142857142857,3108,lean,verina,7dyotrf6
LV0186,deepseek-chat-v3.1,0,3580,1.7429406037000974,2054,lean,verina,7dyotrf6
LV0056,deepseek-chat-v3.1,0,5984,1.9136552606331947,3127,lean,verina,7dyotrf6
LV0050,deepseek-chat-v3.1,0,4167,1.801556420233463,2313,lean,verina,7dyotrf6
LV0044,deepseek-chat-v3.1,0,3331,1.660518444666002,2006,lean,verina,7dyotrf6
LV0075,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0070,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0163,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0156,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0089,deepseek-chat-v3.1,0,4688,1.9689206215875683,2381,lean,verina,7dyotrf6
LV0032,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0100,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0016,deepseek-chat-v3.1,0,3575,1.7567567567567568,2035,lean,verina,7dyotrf6
LV0020,deepseek-chat-v3.1,0,2140,1.4557823129251701,1470,lean,verina,7dyotrf6
LV0051,deepseek-chat-v3.1,0,6785,1.8497818974918212,3668,lean,verina,7dyotrf6
LV0090,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0187,deepseek-chat-v3.1,0,1977,1.2226345083487942,1617,lean,verina,7dyotrf6
LV0175,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0174,deepseek-chat-v3.1,0,2461,1.4450968878449795,1703,lean,verina,7dyotrf6
LV0093,deepseek-chat-v3.1,0,2690,1.478834524463991,1819,lean,verina,7dyotrf6
LV0067,deepseek-chat-v3.1,0,6666,1.394560669456067,4780,lean,verina,7dyotrf6
LV0085,deepseek-chat-v3.1,0,2280,1.1451531893520843,1991,lean,verina,7dyotrf6
LV0179,deepseek-chat-v3.1,0,1839,1.2561475409836065,1464,lean,verina,7dyotrf6
LV0079,deepseek-chat-v3.1,0,4774,1.7391621129326047,2745,lean,verina,7dyotrf6
LV0104,deepseek-chat-v3.1,0,4142,2.0761904761904764,1995,lean,verina,7dyotrf6
LV0172,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0151,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0119,deepseek-chat-v3.1,0,5485,2.105566218809981,2605,lean,verina,7dyotrf6
LV0004,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0149,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0147,deepseek-chat-v3.1,0,2374,1.3210907067334445,1797,lean,verina,7dyotrf6
LV0021,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0012,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0040,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0018,deepseek-chat-v3.1,0,2843,1.1246044303797469,2528,lean,verina,7dyotrf6
LV0065,deepseek-chat-v3.1,0,2491,1.2866735537190082,1936,lean,verina,7dyotrf6
LV0015,deepseek-chat-v3.1,0,3823,2.246180963572268,1702,lean,verina,7dyotrf6
LV0165,deepseek-chat-v3.1,0,3011,1.4637822070977151,2057,lean,verina,7dyotrf6
LV0097,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0150,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0084,deepseek-chat-v3.1,0,3076,1.1116732923744128,2767,lean,verina,7dyotrf6
LV0049,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0010,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0014,deepseek-chat-v3.1,0,5332,2.6633366633366635,2002,lean,verina,7dyotrf6
LV0081,deepseek-chat-v3.1,0,3611,1.387245485977718,2603,lean,verina,7dyotrf6
LV0011,deepseek-chat-v3.1,0,4852,2.7015590200445434,1796,lean,verina,7dyotrf6
LV0033,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0144,deepseek-chat-v3.1,0,5988,1.7565268407157524,3409,lean,verina,7dyotrf6
LV0091,deepseek-chat-v3.1,0,2679,1.341512268402604,1997,lean,verina,7dyotrf6
LV0157,deepseek-chat-v3.1,0,4303,1.3159021406727829,3270,lean,verina,7dyotrf6
LV0071,deepseek-chat-v3.1,0,5786,2.810101991257892,2059,lean,verina,7dyotrf6
LV0130,deepseek-chat-v3.1,0,1806,1.2550382209867963,1439,lean,verina,7dyotrf6
LV0039,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0027,deepseek-chat-v3.1,0,4524,2.1410317084713677,2113,lean,verina,7dyotrf6
LV0171,deepseek-chat-v3.1,0,2639,1.573643410852713,1677,lean,verina,7dyotrf6
LV0116,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0002,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0082,deepseek-chat-v3.1,0,4148,1.7598642341960118,2357,lean,verina,7dyotrf6
LV0008,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0154,deepseek-chat-v3.1,0,4005,2.145152651312266,1867,lean,verina,7dyotrf6
LV0041,deepseek-chat-v3.1,0,4239,1.824795523030564,2323,lean,verina,7dyotrf6
LV0102,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
LV0069,deepseek-chat-v3.1,0,3565,2.008450704225352,1775,lean,verina,7dyotrf6
LV0003,deepseek-chat-v3.1,0,0,-1,0,lean,verina,7dyotrf6
